image,class_x,rating,vessel_ok,class_index,status,class_y,centre,radius,blob_score,blob_contrast,blob_brightness,blob_response,final_score,vessel_centre
normal_0736_EDD.jpg,normal,3,9,736,ok,normal,"[280.0, 236.0]",143.67514218359975,0.894851690530777,0.1888210177421569,0.986452043056488,-0.0775712132453918,0.8412842461443847,"[266.0, 218.0]"
normal_0737_EDD.jpg,normal,1,9,737,ok,normal,"[473.0, 214.0]",57.01751796098172,0.8386997997760772,0.1461964249610901,0.950189769268036,-0.1368526816368103,0.473553688181441,"[503.0, 215.0]"
normal_0738_EDD.jpg,normal,1,9,738,ok,normal,"[475.0, 211.0]",57.01751796098172,0.8352474808692931,0.1460157036781311,0.942437708377838,-0.147626906633377,0.6997897596956539,"[492.0, 213.0]"
normal_0739_EDD.jpg,normal,3,9,739,ok,normal,"[204.0, 198.0]",114.03503592196344,0.7798113048076629,0.0742780566215515,0.9897051453590392,-0.0636982321739196,0.0829124401400023,"[100.0, 187.0]"
normal_0740_EDD.jpg,normal,1,0,740,negative_score,normal,"[483.0, 183.0]",45.254833995939045,0.8478124618530274,0.1606423258781433,0.9393244981765748,-0.1482149362564087,-0.6399552204252408,"[501.0, 255.0]"
normal_0741_EDD.jpg,normal,2,9,741,ok,normal,"[316.0, 210.0]",90.50966799187808,0.8146537661552429,0.1052073240280151,0.9737504124641418,-0.1391057670116424,0.5540711502240521,"[346.0, 183.0]"
normal_0742_EDD.jpg,normal,1,9,742,ok,normal,"[130.0, 161.0]",45.254833995939045,0.814949470758438,0.0995175242424011,0.982737362384796,-0.1375789642333984,0.5138640879342486,"[108.0, 161.0]"
normal_0743_EDD.jpg,normal,1,9,743,ok,normal,"[414.0, 225.0]",45.254833995939045,0.8252647638320922,0.1358259320259094,0.9462817907333374,-0.1352078914642334,0.6016391005005637,"[429.0, 215.0]"
normal_0744_EDD.jpg,normal,2,9,744,ok,normal,"[283.0, 229.0]",57.01751796098172,0.7732652604579925,0.1011801362037658,0.924010694026947,-0.1263881921768188,0.6105827804295356,"[270.0, 211.0]"
normal_0745_EDD.jpg,normal,1,0,745,negative_score,normal,"[145.0, 208.0]",45.254833995939045,0.8098852097988128,0.1194698214530944,0.9476818442344666,-0.1351904869079589,-0.3350005852058642,"[132.0, 149.0]"
normal_0746_EDD.jpg,normal,2,9,746,ok,normal,"[317.0, 226.0]",57.01751796098172,0.777073836326599,0.1052305102348327,0.922305703163147,-0.1311466693878173,0.7369229574274907,"[329.0, 217.0]"
normal_0747_EDD.jpg,normal,1,9,747,ok,normal,"[413.0, 213.0]",35.918785545899944,0.8093862533569336,0.1067082285881042,0.9635845422744752,-0.1408442258834839,0.5267100559879448,"[421.0, 228.0]"
normal_0748_EDD.jpg,normal,1,9,748,ok,normal,"[119.0, 186.0]",45.254833995939045,0.8616325557231903,0.1658785343170166,0.9541328549385072,-0.1393051147460937,0.6685436963188058,"[107.0, 177.0]"
normal_0749_EDD.jpg,normal,1,9,749,ok,normal,"[299.0, 230.0]",35.918785545899944,0.8155247926712035,0.1103052496910095,0.9674150943756104,-0.1401448845863342,0.6213271049669989,"[307.0, 241.0]"
normal_0750_EDD.jpg,normal,2,9,750,ok,normal,"[306.0, 210.0]",71.83757109179989,0.7892785727977752,0.0914790034294128,0.9585815072059632,-0.1339625716209411,0.911960340192255,"[308.0, 216.0]"
normal_0751_EDD.jpg,normal,1,9,751,ok,normal,"[403.0, 208.0]",35.918785545899944,0.853420889377594,0.1407941579818725,0.976453185081482,-0.1455475091934204,0.6254432369412497,"[413.0, 199.0]"
normal_0752_EDD.jpg,normal,1,9,752,ok,normal,"[151.0, 218.0]",35.918785545899944,0.8827974021434783,0.1638872623443603,0.9851139187812804,-0.1466519832611084,0.5545506409298304,"[135.0, 218.0]"
normal_0753_EDD.jpg,normal,2,9,753,ok,normal,"[246.0, 214.0]",90.50966799187808,0.8169802248477935,0.1013835668563842,0.9818329215049744,-0.1415680646896362,0.8112024066625848,"[240.0, 198.0]"
normal_0754_EDD.jpg,normal,3,9,754,ok,normal,"[150.0, 202.0]",90.50966799187808,0.804457926750183,0.0894889831542968,0.9819744229316713,-0.1379342377185821,0.6380864118156104,"[122.0, 185.0]"
normal_0755_EDD.jpg,normal,1,0,755,negative_score,normal,"[165.0, 205.0]",35.918785545899944,0.8945874333381651,0.1860593557357788,0.971031904220581,-0.1440287232398986,-0.0267100423550126,"[141.0, 177.0]"
normal_0756_EDD.jpg,normal,3,9,756,ok,normal,"[432.0, 230.0]",90.50966799187808,0.8375104665756226,0.1244670748710632,0.9838511347770692,-0.1217379868030548,0.1879508462383573,"[493.0, 189.0]"
normal_0757_EDD.jpg,normal,2,9,757,ok,normal,"[302.0, 220.0]",90.50966799187808,0.8335819840431213,0.1290236711502075,0.966559112071991,-0.1398346722126007,0.586306178285196,"[323.0, 189.0]"
normal_0758_EDD.jpg,normal,3,9,758,ok,normal,"[264.0, 210.0]",90.50966799187808,0.8040265679359435,0.1019715666770935,0.9653289318084716,-0.1316237449645996,0.7889178736545892,"[266.0, 191.0]"
normal_0759_EDD.jpg,normal,3,9,759,ok,normal,"[262.0, 250.0]",114.03503592196344,0.8458630561828613,0.1706201434135437,0.9359431862831116,-0.1004134118556976,0.5544918035691411,"[271.0, 200.0]"
normal_0760_EDD.jpg,normal,2,0,760,ok,normal,"[322.0, 210.0]",71.83757109179989,0.845181393623352,0.1555036306381225,0.9454100131988524,-0.1394537687301635,0.3975552157594465,"[355.0, 182.0]"
normal_0761_EDD.jpg,normal,3,9,761,ok,normal,"[368.0, 244.0]",114.03503592196344,0.8093528807163238,0.1082003712654113,0.9751955270767212,-0.0925782024860382,0.4230270016014297,"[428.0, 217.0]"
normal_0762_EDD.jpg,normal,3,9,762,ok,normal,"[280.0, 272.0]",114.03503592196344,0.856222265958786,0.1455875039100647,0.9809616208076476,-0.1198081374168396,0.6345216921151313,"[301.0, 236.0]"
normal_0763_EDD.jpg,normal,3,9,763,ok,normal,"[272.0, 232.0]",114.03503592196344,0.8574980914592742,0.1464638113975525,0.9872869849205016,-0.099666953086853,0.9638435188599476,"[268.0, 233.0]"
normal_0764_EDD.jpg,normal,3,9,764,ok,normal,"[186.0, 228.0]",114.03503592196344,0.7987529098987579,0.0905327200889587,0.9776028394699096,-0.1194910109043121,0.5544918035691411,"[145.0, 198.0]"
normal_0765_EDD.jpg,normal,1,9,765,ok,normal,"[309.0, 213.0]",45.254833995939045,0.8030048549175263,0.1152616739273071,0.9428508877754213,-0.1387377977371215,0.731177335404918,"[321.0, 211.0]"
normal_0766_EDD.jpg,normal,1,9,766,ok,normal,"[439.0, 240.0]",35.918785545899944,0.869175738096237,0.1567138433456421,0.975590169429779,-0.1477438807487487,0.5946349644824488,"[453.0, 244.0]"
normal_0767_EDD.jpg,normal,1,9,767,ok,normal,"[484.0, 194.0]",57.01751796098172,0.8244470298290253,0.1266325116157531,0.9568896889686584,-0.1399586796760559,0.693703798041084,"[501.0, 190.0]"
normal_0768_EDD.jpg,normal,3,9,768,ok,normal,"[182.0, 212.0]",114.03503592196344,0.8251217186450958,0.1132813096046447,0.9814265966415404,-0.1242089569568634,0.2964362567567346,"[108.0, 181.0]"
normal_0769_EDD.jpg,normal,2,9,769,ok,normal,"[298.0, 210.0]",90.50966799187808,0.7864062070846557,0.0772960186004638,0.9790839552879332,-0.1187570989131927,0.7118892357095973,"[312.0, 188.0]"
normal_0770_EDD.jpg,normal,1,9,770,ok,normal,"[124.0, 204.0]",45.254833995939045,0.8148840010166168,0.0997322797775268,0.982155978679657,-0.1382126808166504,0.3501051767785806,"[96.0, 195.0]"
normal_0771_EDD.jpg,normal,1,0,771,negative_score,normal,"[510.0, 204.0]",35.918785545899944,0.8244714498519897,0.1084085702896118,0.9843853712081908,-0.1349655985832214,-6.5035928834237104,"[314.0, 389.0]"
normal_0772_EDD.jpg,normal,3,9,772,ok,normal,"[296.0, 222.0]",114.03503592196344,0.8485349893569946,0.1345074772834777,0.9881969690322876,-0.1114481687545776,0.5568281742064192,"[341.0, 199.0]"
normal_0773_EDD.jpg,normal,3,9,773,ok,normal,"[440.0, 214.0]",90.50966799187808,0.8334113538265228,0.1364625692367553,0.9565143585205078,-0.1369436681270599,0.458508642151142,"[489.0, 215.0]"
normal_0774_EDD.jpg,normal,3,9,774,ok,normal,"[436.0, 216.0]",90.50966799187808,0.8193422675132751,0.1055356264114379,0.9833806157112122,-0.1272010505199432,0.343006373699105,"[492.0, 196.0]"
normal_0775_EDD.jpg,normal,1,9,775,ok,normal,"[415.0, 205.0]",35.918785545899944,0.804094797372818,0.1006313562393188,0.966491997241974,-0.1345952153205871,0.6213271049669989,"[428.0, 201.0]"
normal_0776_EDD.jpg,normal,2,9,776,ok,normal,"[290.0, 226.0]",71.83757109179989,0.77565678358078,0.092989444732666,0.9400360584259032,-0.1232104897499084,0.8580403141114878,"[292.0, 236.0]"
normal_0777_EDD.jpg,normal,1,0,777,negative_score,normal,"[154.0, 213.0]",35.918785545899944,0.7871581256389618,0.0852341651916503,0.9647126793861388,-0.1331254243850708,-0.2873072233386131,"[137.0, 170.0]"
normal_0778_EDD.jpg,normal,2,9,778,ok,normal,"[272.0, 209.0]",57.01751796098172,0.7591444671154022,0.0697717070579528,0.9516171813011168,-0.1162036657333374,0.9123076524758302,"[267.0, 209.0]"
normal_0779_EDD.jpg,normal,3,9,779,ok,normal,"[328.0, 220.0]",143.67514218359975,0.87088004052639,0.1690658926963806,0.981955349445343,-0.0722270160913467,0.6850197375262818,"[360.0, 188.0]"
normal_0780_EDD.jpg,normal,1,9,780,ok,normal,"[119.0, 197.0]",57.01751796098172,0.7955310225486755,0.1126747727394104,0.9373607635498048,-0.1335185766220092,0.6649280105876104,"[100.0, 195.0]"
normal_0781_EDD.jpg,normal,3,9,781,ok,normal,"[268.0, 248.0]",114.03503592196344,0.8703256130218505,0.1611080169677734,0.9797245860099792,-0.1170519292354583,0.5093928592166819,"[291.0, 197.0]"
normal_0782_EDD.jpg,normal,2,9,782,ok,normal,"[280.0, 200.0]",71.83757109179989,0.7932841539382933,0.093224287033081,0.9621150493621826,-0.1328966617584228,0.7755420283351189,"[264.0, 202.0]"
normal_0783_EDD.jpg,normal,1,9,783,ok,normal,"[479.0, 192.0]",45.254833995939045,0.8326200783252716,0.1508129835128784,0.9331342577934264,-0.1430655717849731,0.5889704238135655,"[494.0, 203.0]"
normal_0784_EDD.jpg,normal,1,9,784,ok,normal,"[127.0, 158.0]",45.254833995939045,0.826845097541809,0.1234586238861084,0.96461284160614,-0.1407874226570129,0.4912868563718842,"[104.0, 157.0]"
normal_0785_EDD.jpg,normal,2,9,785,ok,normal,"[280.0, 204.0]",71.83757109179989,0.794367629289627,0.086834967136383,0.9714395403862,-0.1376249194145202,0.8412842461443847,"[273.0, 213.0]"
normal_0786_EDD.jpg,normal,2,9,786,ok,normal,"[312.0, 208.0]",90.50966799187808,0.8434182047843933,0.1312580704689026,0.9748372435569764,-0.1488703191280365,0.6016391005005637,"[346.0, 196.0]"
normal_0787_EDD.jpg,normal,1,9,787,ok,normal,"[139.0, 181.0]",57.01751796098172,0.8082672238349914,0.1060435771942138,0.964830994606018,-0.1342097520828247,0.5842235854867924,"[118.0, 192.0]"
normal_0788_EDD.jpg,normal,1,9,788,ok,normal,"[284.0, 209.0]",45.254833995939045,0.8198551774024964,0.1190335154533386,0.9613441228866576,-0.1394038796424865,0.4422947407007892,"[263.0, 195.0]"
normal_0789_EDD.jpg,normal,1,9,789,ok,normal,"[158.0, 181.0]",35.918785545899944,0.9006175398826599,0.1912441849708557,0.9681146144866944,-0.1584656238555908,0.3818386959993135,"[140.0, 168.0]"
normal_0790_EDD.jpg,normal,3,9,790,ok,normal,"[270.0, 230.0]",114.03503592196344,0.8079127609729766,0.1199274659156799,0.9594295024871826,-0.0819232165813446,0.3311194696838903,"[207.0, 187.0]"
normal_0791_EDD.jpg,normal,4,9,791,ok,normal,"[220.0, 220.0]",114.03503592196344,0.7668158531188964,0.0848829746246337,0.9519919157028198,-0.077692687511444,0.0735686341913954,"[151.0, 140.0]"
normal_0792_EDD.jpg,normal,2,9,792,ok,normal,"[278.0, 210.0]",90.50966799187808,0.8002851247787475,0.1038829088211059,0.9625604152679444,-0.1130496263504028,0.4854414437476527,"[323.0, 222.0]"
normal_0793_EDD.jpg,normal,1,9,793,ok,normal,"[474.0, 214.0]",45.254833995939045,0.8639956176280975,0.1477295160293579,0.9797164797782898,-0.1523228287696838,0.3888247745122517,"[501.0, 220.0]"
normal_0794_EDD.jpg,normal,2,9,794,ok,normal,"[298.0, 214.0]",90.50966799187808,0.8276650130748748,0.1205111742019653,0.9698196053504944,-0.1414005756378173,0.7458835005110844,"[321.0, 214.0]"
normal_0795_EDD.jpg,normal,2,9,795,ok,normal,"[262.0, 220.0]",90.50966799187808,0.8387762129306793,0.1291225552558899,0.9728639125823976,-0.143244594335556,0.9752947057799344,"[260.0, 221.0]"
normal_0796_EDD.jpg,normal,3,9,796,ok,normal,"[402.0, 220.0]",114.03503592196344,0.834121173620224,0.1288122534751892,0.9729834794998168,-0.1211024224758148,0.2065901890708822,"[487.0, 189.0]"
normal_0797_EDD.jpg,normal,3,9,797,ok,normal,"[282.0, 218.0]",114.03503592196344,0.8537328302860259,0.1398864984512329,0.98901104927063,-0.1076929867267608,0.5957582517182696,"[324.0, 199.0]"
normal_0798_EDD.jpg,normal,3,9,798,ok,normal,"[280.0, 220.0]",143.67514218359975,0.8930505603551864,0.1891956925392151,0.9873875379562378,-0.0634179562330246,0.874524179316401,"[265.0, 230.0]"
normal_0799_EDD.jpg,normal,3,0,799,ok,normal,"[338.0, 202.0]",90.50966799187808,0.8175097703933715,0.1188510060310363,0.9571923017501832,-0.1431207656860351,0.5540711502240521,"[368.0, 175.0]"
normal_0800_EDD.jpg,normal,3,9,800,ok,normal,"[164.0, 226.0]",90.50966799187808,0.7860873520374299,0.0953458547592163,0.95894455909729,-0.0974015295505523,0.3764665643989089,"[115.0, 198.0]"
normal_0801_EDD.jpg,normal,2,9,801,ok,normal,"[278.0, 220.0]",71.83757109179989,0.7519662261009216,0.0493278503417968,0.9695056676864624,-0.1199220418930053,0.9250369308804596,"[280.0, 225.0]"
normal_0802_EDD.jpg,normal,3,9,802,ok,normal,"[240.0, 224.0]",143.67514218359975,0.8692825227975844,0.1681411862373352,0.9815694093704224,-0.0702137500047683,0.7575909861287643,"[262.0, 197.0]"
normal_0803_EDD.jpg,normal,1,9,803,ok,normal,"[313.0, 208.0]",45.254833995939045,0.8032759726047516,0.0946822166442871,0.9749194979667664,-0.1307505369186401,0.599804735160447,"[295.0, 206.0]"
normal_0804_EDD.jpg,normal,1,9,804,ok,normal,"[486.0, 217.0]",45.254833995939045,0.8304078996181488,0.1294255256652832,0.9640043377876282,-0.1308966875076294,0.3746094969940782,"[501.0, 193.0]"
normal_0805_EDD.jpg,normal,3,9,805,ok,normal,"[164.0, 210.0]",90.50966799187808,0.8175103306770325,0.0983747243881225,0.9871553182601928,-0.1406344175338745,0.313032876969356,"[109.0, 181.0]"
normal_0806_EDD.jpg,normal,3,9,806,ok,normal,"[296.0, 240.0]",143.67514218359975,0.8697151780128478,0.166640043258667,0.9844305515289308,-0.0698687434196472,0.8996193434531209,"[308.0, 232.0]"
normal_0807_EDD.jpg,normal,1,9,807,ok,normal,"[481.0, 214.0]",45.254833995939045,0.8425589025020599,0.1580314040184021,0.9325627088546752,-0.1586680114269256,0.629585325277197,"[497.0, 209.0]"
normal_0808_EDD.jpg,normal,1,9,808,ok,normal,"[317.0, 209.0]",57.01751796098172,0.7632277011871337,0.0650620460510253,0.961123824119568,-0.1268948912620544,0.6384351885994768,"[336.0, 201.0]"
normal_0809_EDD.jpg,normal,2,9,809,ok,normal,"[322.0, 206.0]",71.83757109179989,0.7684288680553436,0.0716922283172607,0.9589545726776124,-0.1273421943187713,0.7755420283351189,"[338.0, 204.0]"
normal_0810_EDD.jpg,normal,2,9,810,ok,normal,"[268.0, 210.0]",90.50966799187808,0.8181594133377075,0.1085908412933349,0.9722891449928284,-0.1448308527469635,0.7346048788833902,"[267.0, 186.0]"
normal_0811_EDD.jpg,normal,3,9,811,ok,normal,"[164.0, 214.0]",90.50966799187808,0.8210573434829711,0.1331569552421569,0.9518036842346193,-0.108189046382904,0.1026841240399232,"[100.0, 164.0]"
normal_0812_EDD.jpg,normal,3,9,812,ok,normal,"[256.0, 228.0]",143.67514218359975,0.874833282828331,0.1725658774375915,0.982666790485382,-0.0720032602548599,0.8106635524834995,"[248.0, 202.0]"
normal_0813_EDD.jpg,normal,3,9,813,ok,normal,"[268.0, 210.0]",90.50966799187808,0.8288221478462219,0.1321636438369751,0.953976035118103,-0.1443763971328735,0.8008195502502818,"[258.0, 225.0]"
normal_0814_EDD.jpg,normal,1,9,814,ok,normal,"[414.0, 210.0]",45.254833995939045,0.8383383512496948,0.1424939036369323,0.953396201133728,-0.1423355340957641,0.6898526056050125,"[428.0, 211.0]"
normal_0815_EDD.jpg,normal,2,9,815,ok,normal,"[300.0, 208.0]",71.83757109179989,0.7734555959701538,0.0791922211647033,0.9567070603370668,-0.1228421628475189,0.7695781593715891,"[285.0, 201.0]"
normal_0816_EDD.jpg,normal,1,9,816,ok,normal,"[295.0, 227.0]",57.01751796098172,0.7876165270805359,0.0992196202278137,0.9455432891845704,-0.1325830221176147,0.6149516993159178,"[306.0, 208.0]"
normal_0817_EDD.jpg,normal,1,9,817,ok,normal,"[465.0, 203.0]",45.254833995939045,0.7678113341331482,0.0614104866981506,0.9760334491729736,-0.11588716506958,0.3557647459972406,"[494.0, 206.0]"
normal_0818_EDD.jpg,normal,3,9,818,ok,normal,"[326.0, 238.0]",114.03503592196344,0.8757140398025512,0.1633556485176086,0.9882256388664246,-0.1030022203922271,0.7693174499990206,"[330.0, 212.0]"
normal_0819_EDD.jpg,normal,2,9,819,ok,normal,"[308.0, 222.0]",71.83757109179989,0.8231179058551787,0.1184377670288086,0.966508448123932,-0.1406211256980896,0.8306523330939135,"[320.0, 224.0]"
normal_0820_EDD.jpg,normal,1,9,820,ok,normal,"[486.0, 213.0]",57.01751796098172,0.8399238646030426,0.135994017124176,0.964893400669098,-0.1425223350524902,0.7013306265351646,"[503.0, 214.0]"
normal_0821_EDD.jpg,normal,3,9,821,ok,normal,"[362.0, 194.0]",71.83757109179989,0.7905452370643615,0.1004281044006347,0.9499536156654358,-0.1257480084896087,0.1371664168595161,"[423.0, 183.0]"
normal_0822_EDD.jpg,normal,3,9,822,ok,normal,"[240.0, 236.0]",71.83757109179989,0.7757375538349152,0.0828124284744262,0.959208607673645,-0.1073954999446868,0.4265582866735559,"[281.0, 240.0]"
normal_0823_EDD.jpg,normal,1,9,823,ok,normal,"[281.0, 224.0]",45.254833995939045,0.848420226573944,0.1510746479034423,0.9544343948364258,-0.1462075114250183,0.28125,"[304.0, 201.0]"
normal_0824_EDD.jpg,normal,1,9,824,ok,normal,"[420.0, 206.0]",45.254833995939045,0.8336689651012421,0.1303255558013916,0.9637817740440368,-0.1434808373451233,0.2785377262115502,"[445.0, 185.0]"
normal_0825_EDD.jpg,normal,1,9,825,ok,normal,"[332.0, 224.0]",57.01751796098172,0.7621471107006073,0.0566686987876892,0.9731422066688538,-0.1213943362236023,0.6766066013746157,"[350.0, 220.0]"
normal_0826_EDD.jpg,normal,2,9,826,ok,normal,"[286.0, 212.0]",71.83757109179989,0.779989993572235,0.0895307064056396,0.9510947465896606,-0.123464822769165,0.5517319991922015,"[305.0, 186.0]"
normal_0827_EDD.jpg,normal,1,9,827,ok,normal,"[124.0, 196.0]",57.01751796098172,0.7926690518856049,0.0967609286308288,0.9546269774436952,-0.1383461952209472,0.4697693972517247,"[99.0, 213.0]"
normal_0828_EDD.jpg,normal,2,9,828,ok,normal,"[140.0, 196.0]",90.50966799187808,0.7760446012020111,0.0799294114112854,0.9627363085746764,-0.1109988689422607,0.5186586937265825,"[97.0, 189.0]"
normal_0829_EDD.jpg,normal,1,9,829,ok,normal,"[476.0, 199.0]",45.254833995939045,0.872327697277069,0.1595450043678283,0.9777677059173584,-0.1417264938354492,0.4050177261043822,"[499.0, 185.0]"
normal_0830_EDD.jpg,normal,1,9,830,ok,normal,"[412.0, 216.0]",45.254833995939045,0.8209819436073302,0.1171891689300537,0.9667403697967528,-0.1353725790977478,0.6541258809190835,"[426.0, 223.0]"
normal_0831_EDD.jpg,normal,1,9,831,ok,normal,"[275.0, 231.0]",45.254833995939045,0.7935027420520782,0.1028006076812744,0.9492785334587096,-0.1310358047485351,0.3474808431930907,"[301.0, 217.0]"
normal_0832_EDD.jpg,normal,1,9,832,ok,normal,"[412.0, 207.0]",35.918785545899944,0.869182163476944,0.1619024276733398,0.9690280556678772,-0.1448004841804504,0.4644756561412466,"[429.0, 216.0]"
normal_0833_EDD.jpg,normal,1,9,833,ok,normal,"[487.0, 197.0]",45.254833995939045,0.8382318437099456,0.1300902962684631,0.968457281589508,-0.1511072516441345,0.5153730493977868,"[496.0, 217.0]"
normal_0834_EDD.jpg,normal,2,9,834,ok,normal,"[304.0, 218.0]",90.50966799187808,0.8396283447742462,0.1294717788696289,0.9725197553634644,-0.1469636857509613,0.8177827532860844,"[320.0, 222.0]"
normal_0835_EDD.jpg,normal,1,9,835,ok,normal,"[272.0, 228.0]",45.254833995939045,0.8102656185626983,0.1197710633277893,0.9479395747184752,-0.1346842646598816,0.1045907011315998,"[261.0, 267.0]"
normal_0836_EDD.jpg,normal,1,9,836,ok,normal,"[143.0, 208.0]",45.254833995939045,0.7998350858688354,0.1226642131805419,0.925438404083252,-0.1468199491500854,0.0495683546409031,"[130.0, 249.0]"
normal_0837_EDD.jpg,normal,1,9,837,ok,normal,"[118.0, 202.0]",45.254833995939045,0.8429871678352356,0.12824547290802,0.980372428894043,-0.1424049735069275,0.5778357473091783,"[99.0, 204.0]"
normal_0838_EDD.jpg,normal,2,9,838,ok,normal,"[264.0, 208.0]",90.50966799187808,0.8349990904331207,0.1306623816490173,0.9660392999649048,-0.1405459940433502,0.8092725685041608,"[247.0, 205.0]"
normal_0839_EDD.jpg,normal,1,9,839,ok,normal,"[457.0, 186.0]",45.254833995939045,0.8048347771167755,0.0946874618530273,0.9765143990516664,-0.1329361796379089,0.6436951796565195,"[473.0, 188.0]"
normal_0840_EDD.jpg,normal,2,9,840,ok,normal,"[304.0, 216.0]",90.50966799187808,0.8227906465530395,0.0998721122741699,0.9912093877792358,-0.1453598141670227,0.6483507051585344,"[281.0, 238.0]"
normal_0841_EDD.jpg,normal,3,9,841,ok,normal,"[188.0, 224.0]",114.03503592196344,0.8047039806842804,0.0972982048988342,0.9909868836402892,-0.0685747861862182,0.1141336588122953,"[94.0, 187.0]"
normal_0842_EDD.jpg,normal,4,9,842,negative_score,normal,"[408.0, 208.0]",90.50966799187808,0.8250470638275147,0.1216509342193603,0.9685319662094116,-0.1271187663078308,-0.0167661857883059,"[495.0, 238.0]"
normal_0843_EDD.jpg,normal,2,9,843,ok,normal,"[471.0, 213.0]",57.01751796098172,0.8156141936779022,0.1166605353355407,0.9609944224357604,-0.1312878131866455,0.544674849065504,"[496.0, 206.0]"
normal_0844_EDD.jpg,normal,2,9,844,ok,normal,"[294.0, 216.0]",90.50966799187808,0.8315243601799011,0.1134899854660034,0.9848333597183228,-0.1432551145553589,0.6922231936938718,"[320.0, 206.0]"
normal_0845_EDD.jpg,normal,3,9,845,ok,normal,"[284.0, 214.0]",90.50966799187808,0.81674764752388,0.1024129390716552,0.9809458255767822,-0.1383631527423858,0.8342718481594029,"[275.0, 202.0]"
normal_0846_EDD.jpg,normal,3,9,846,ok,normal,"[152.0, 200.0]",90.50966799187808,0.8063911557197571,0.1201512813568115,0.9470189213752748,-0.1166331470012664,0.5444568832152109,"[114.0, 184.0]"
normal_0847_EDD.jpg,normal,1,9,847,ok,normal,"[466.0, 207.0]",35.918785545899944,0.8259341835975647,0.123494267463684,0.9617780447006226,-0.1459764242172241,0.0935762248811388,"[498.0, 201.0]"
normal_0848_EDD.jpg,normal,3,9,848,ok,normal,"[396.0, 218.0]",114.03503592196344,0.8077220201492309,0.0969780087471008,0.9854341745376588,-0.1047004461288452,0.1130925854832858,"[494.0, 193.0]"
normal_0849_EDD.jpg,normal,1,9,849,ok,normal,"[492.0, 188.0]",45.254833995939045,0.8803206980228424,0.1673109531402588,0.9750742316246032,-0.1522889137268066,0.5558540498890033,"[512.0, 186.0]"
normal_0850_EDD.jpg,normal,3,9,850,ok,normal,"[170.0, 202.0]",90.50966799187808,0.8139500856399535,0.1068671345710754,0.9693318009376526,-0.1427534520626068,0.3856373983957031,"[126.0, 168.0]"
normal_0851_EDD.jpg,normal,2,9,851,ok,normal,"[460.0, 216.0]",71.83757109179989,0.7991673171520233,0.1014695763587951,0.9615864157676696,-0.1229362487792968,0.3746704655001875,"[503.0, 203.0]"
normal_0852_EDD.jpg,normal,3,9,852,ok,normal,"[158.0, 224.0]",90.50966799187808,0.8246250927448272,0.1081435084342956,0.9835777878761292,-0.139885663986206,0.4115159504604224,"[117.0, 190.0]"
normal_0853_EDD.jpg,normal,2,9,853,ok,normal,"[256.0, 202.0]",90.50966799187808,0.8223577558994293,0.1269360184669494,0.954412579536438,-0.1366646587848663,0.4912868563718842,"[230.0, 164.0]"
normal_0854_EDD.jpg,normal,3,9,854,ok,normal,"[264.0, 228.0]",90.50966799187808,0.8036385595798492,0.0851886272430419,0.9860092997550964,-0.1412171125411987,0.6735533997534973,"[252.0, 201.0]"
normal_0855_EDD.jpg,normal,3,9,855,ok,normal,"[170.0, 214.0]",90.50966799187808,0.8045099794864654,0.1019127964973449,0.965922474861145,-0.1322572529315948,0.312766386835961,"[120.0, 177.0]"
normal_0856_EDD.jpg,normal,1,9,856,ok,normal,"[475.0, 200.0]",57.01751796098172,0.805205112695694,0.0950067043304443,0.9785124659538268,-0.126198410987854,0.4886701400405098,"[500.0, 185.0]"
normal_0857_EDD.jpg,normal,3,9,857,ok,normal,"[260.0, 218.0]",114.03503592196344,0.8740503668785095,0.1599951982498169,0.9810619950294496,-0.13655886054039,0.7181540120531844,"[257.0, 186.0]"
normal_0858_EDD.jpg,normal,3,9,858,ok,normal,"[158.0, 220.0]",114.03503592196344,0.8313231289386749,0.1205002665519714,0.978007674217224,-0.131087452173233,0.5114347738982392,"[106.0, 200.0]"
normal_0859_EDD.jpg,normal,3,9,859,ok,normal,"[214.0, 204.0]",114.03503592196344,0.7819188416004181,0.0783268213272094,0.9850996732711792,-0.0701112449169159,0.1428998222494314,"[117.0, 216.0]"
normal_0860_EDD.jpg,normal,2,9,860,ok,normal,"[254.0, 214.0]",90.50966799187808,0.8477541089057922,0.1471965909004211,0.9592098593711852,-0.1455530822277069,0.8740272226828352,"[245.0, 207.0]"
normal_0861_EDD.jpg,normal,2,9,861,ok,normal,"[150.0, 196.0]",71.83757109179989,0.8277211427688598,0.1352826952934265,0.949098825454712,-0.140346348285675,0.5648934291468063,"[119.0, 192.0]"
normal_0862_EDD.jpg,normal,1,9,862,ok,normal,"[456.0, 201.0]",57.01751796098172,0.8590333044528962,0.1508227586746215,0.9717050194740297,-0.1400851607322693,0.6300255804862507,"[474.0, 212.0]"
normal_0863_EDD.jpg,normal,2,9,863,ok,normal,"[252.0, 214.0]",90.50966799187808,0.8586724638938904,0.1519215106964111,0.9670864343643188,-0.1489522457122802,0.8368702107982726,"[245.0, 201.0]"
normal_0864_EDD.jpg,normal,3,9,864,ok,normal,"[410.0, 214.0]",114.03503592196344,0.8353769600391387,0.1305991411209106,0.9737902283668518,-0.1156232953071594,0.2916433843867487,"[488.0, 193.0]"
