image,candidate_num,rating,index
normal_0736_EDD,1,4,875
normal_0736_EDD,2,4,876
normal_0736_EDD,3,4,877
normal_0739_EDD,1,4,878
normal_0739_EDD,2,1,879
normal_0739_EDD,3,4,880
normal_0739_EDD,4,1,881
normal_0740_EDD,1,4,882
normal_0740_EDD,2,4,883
normal_0747_EDD,1,4,884
normal_0747_EDD,2,3,885
normal_0748_EDD,1,4,886
normal_0752_EDD,1,4,887
normal_0752_EDD,2,4,888
normal_0753_EDD,1,4,889
normal_0754_EDD,1,4,890
normal_0755_EDD,1,4,891
normal_0756_EDD,1,4,892
normal_0756_EDD,2,1,893
normal_0757_EDD,1,4,894
normal_0759_EDD,1,4,895
normal_0759_EDD,2,1,896
normal_0761_EDD,1,4,897
normal_0761_EDD,2,1,898
normal_0762_EDD,1,4,899
normal_0762_EDD,2,4,900
normal_0763_EDD,1,4,901
normal_0763_EDD,2,4,902
normal_0764_EDD,1,4,903
normal_0764_EDD,2,4,904
normal_0766_EDD,1,4,905
normal_0766_EDD,2,4,906
normal_0766_EDD,3,4,907
normal_0766_EDD,4,4,908
normal_0767_EDD,1,4,909
normal_0768_EDD,1,4,910
normal_0768_EDD,2,4,911
normal_0769_EDD,1,2,912
normal_0770_EDD,1,4,913
normal_0770_EDD,2,3,914
normal_0771_EDD,1,4,915
normal_0771_EDD,2,4,916
normal_0771_EDD,3,4,917
normal_0771_EDD,4,4,918
normal_0772_EDD,1,4,919
normal_0772_EDD,2,4,920
normal_0772_EDD,3,4,921
normal_0773_EDD,1,2,922
normal_0775_EDD,1,4,923
normal_0777_EDD,1,4,924
normal_0777_EDD,2,4,925
normal_0779_EDD,1,4,926
normal_0779_EDD,2,4,927
normal_0779_EDD,3,4,928
normal_0779_EDD,4,4,929
normal_0781_EDD,1,4,930
normal_0783_EDD,1,4,931
normal_0783_EDD,2,4,932
normal_0784_EDD,1,4,933
normal_0787_EDD,1,4,934
normal_0790_EDD,1,2,935
normal_0790_EDD,2,4,936
normal_0790_EDD,3,4,937
normal_0791_EDD,1,4,938
normal_0791_EDD,2,1,939
normal_0791_EDD,3,4,940
normal_0792_EDD,1,4,941
normal_0792_EDD,2,1,942
normal_0792_EDD,3,4,943
normal_0792_EDD,4,1,944
normal_0796_EDD,1,1,945
normal_0796_EDD,2,4,946
normal_0796_EDD,3,1,947
normal_0796_EDD,4,4,948
normal_0797_EDD,1,4,949
normal_0797_EDD,2,4,950
normal_0798_EDD,1,4,951
normal_0798_EDD,2,4,952
normal_0798_EDD,3,4,953
normal_0798_EDD,4,4,954
normal_0800_EDD,1,4,955
normal_0800_EDD,2,1,956
normal_0800_EDD,3,4,957
normal_0802_EDD,1,4,958
normal_0802_EDD,2,4,959
normal_0802_EDD,3,4,960
normal_0802_EDD,4,4,961
normal_0802_EDD,5,4,962
normal_0802_EDD,6,4,963
normal_0802_EDD,7,4,964
normal_0802_EDD,8,4,965
normal_0802_EDD,9,4,966
normal_0802_EDD,10,4,967
normal_0803_EDD,1,1,968
normal_0804_EDD,1,4,969
normal_0805_EDD,1,4,970
normal_0805_EDD,2,4,971
normal_0806_EDD,1,4,972
normal_0806_EDD,2,4,973
normal_0806_EDD,3,4,974
normal_0806_EDD,4,4,975
normal_0806_EDD,5,4,976
normal_0806_EDD,6,4,977
normal_0811_EDD,1,4,978
normal_0811_EDD,2,1,979
normal_0812_EDD,1,4,980
normal_0812_EDD,2,4,981
normal_0812_EDD,3,4,982
normal_0812_EDD,4,4,983
normal_0812_EDD,5,4,984
normal_0814_EDD,1,4,985
normal_0817_EDD,1,4,986
normal_0818_EDD,1,4,987
normal_0818_EDD,2,4,988
normal_0818_EDD,3,3,989
normal_0818_EDD,4,4,990
normal_0820_EDD,1,4,991
normal_0820_EDD,2,4,992
normal_0822_EDD,1,1,993
normal_0823_EDD,1,4,994
normal_0824_EDD,1,4,995
normal_0827_EDD,1,4,996
normal_0828_EDD,1,1,997
normal_0828_EDD,2,4,998
normal_0832_EDD,1,4,999
normal_0833_EDD,1,4,1000
normal_0839_EDD,1,4,1001
normal_0839_EDD,2,4,1002
normal_0840_EDD,1,4,1003
normal_0841_EDD,1,4,1004
normal_0842_EDD,1,4,1005
normal_0842_EDD,2,1,1006
normal_0843_EDD,1,4,1007
normal_0843_EDD,2,4,1008
normal_0846_EDD,1,2,1009
normal_0847_EDD,1,4,1010
normal_0847_EDD,2,4,1011
normal_0847_EDD,3,4,1012
normal_0848_EDD,1,1,1013
normal_0848_EDD,2,1,1014
normal_0848_EDD,3,4,1015
normal_0848_EDD,4,4,1016
normal_0849_EDD,1,4,1017
normal_0849_EDD,2,4,1018
normal_0851_EDD,1,2,1019
normal_0852_EDD,1,4,1020
normal_0852_EDD,2,4,1021
normal_0854_EDD,1,4,1022
normal_0855_EDD,1,1,1023
normal_0855_EDD,2,4,1024
normal_0855_EDD,3,3,1025
normal_0856_EDD,1,4,1026
normal_0856_EDD,2,2,1027
normal_0857_EDD,1,4,1028
normal_0859_EDD,1,1,1029
normal_0859_EDD,2,4,1030
normal_0859_EDD,3,4,1031
normal_0859_EDD,4,4,1032
normal_0862_EDD,1,2,1033
normal_0864_EDD,1,4,1034
normal_0864_EDD,2,1,1035
normal_0864_EDD,3,4,1036
normal_0865_EDD,1,4,1037
normal_0865_EDD,2,4,1038
normal_0866_EDD,1,4,1039
normal_0866_EDD,2,4,1040
normal_0866_EDD,3,4,1041
normal_0866_EDD,4,4,1042
normal_0866_EDD,5,4,1043
normal_0866_EDD,6,4,1044
normal_0866_EDD,7,4,1045
normal_0866_EDD,8,4,1046
normal_0866_EDD,9,4,1047
normal_0866_EDD,10,4,1048
normal_0866_EDD,11,4,1049
normal_0866_EDD,12,4,1050
normal_0866_EDD,13,4,1051
normal_0866_EDD,14,4,1052
normal_0866_EDD,15,4,1053
normal_0866_EDD,16,4,1054
normal_0866_EDD,17,4,1055
normal_0867_EDD,1,4,1056
normal_0867_EDD,2,4,1057
normal_0867_EDD,3,4,1058
normal_0867_EDD,4,4,1059
normal_0867_EDD,5,4,1060
normal_0867_EDD,6,4,1061
normal_0867_EDD,7,4,1062
normal_0867_EDD,8,4,1063
normal_0867_EDD,9,4,1064
normal_0867_EDD,10,4,1065
normal_0867_EDD,11,4,1066
normal_0867_EDD,12,4,1067
normal_0867_EDD,13,4,1068
normal_0867_EDD,14,4,1069
normal_0867_EDD,15,4,1070
normal_0867_EDD,16,4,1071
normal_0867_EDD,17,4,1072
normal_0867_EDD,18,4,1073
normal_0868_EDD,1,4,1074
normal_0868_EDD,2,4,1075
normal_0868_EDD,3,4,1076
normal_0868_EDD,4,4,1077
normal_0868_EDD,5,4,1078
normal_0869_EDD,1,4,1079
normal_0869_EDD,2,4,1080
normal_0869_EDD,3,4,1081
normal_0869_EDD,4,4,1082
normal_0869_EDD,5,4,1083
normal_0870_EDD,1,4,1084
normal_0870_EDD,2,4,1085
normal_0870_EDD,3,4,1086
normal_0870_EDD,4,4,1087
normal_0870_EDD,5,4,1088
normal_0871_EDD,1,4,1089
normal_0871_EDD,2,4,1090
normal_0877_EDD,1,4,1091
normal_0879_EDD,1,4,1092
normal_0882_EDD,1,4,1093
normal_0883_EDD,1,4,1094
normal_0884_EDD,1,2,1095
normal_0887_EDD,1,4,1096
normal_0888_EDD,1,4,1097
normal_0889_EDD,1,2,1098
normal_0890_EDD,1,4,1099
normal_0890_EDD,2,2,1100
normal_0897_EDD,1,4,1101
normal_0897_EDD,2,4,1102
normal_0898_EDD,1,4,1103
normal_0898_EDD,2,4,1104
normal_0901_EDD,1,4,1105
normal_0901_EDD,2,4,1106
normal_0904_EDD,1,4,1107
normal_0904_EDD,2,4,1108
normal_0907_EDD,1,4,1109
normal_0910_EDD,1,4,1110
normal_0911_EDD,1,4,1111
normal_0913_EDD,1,3,1112
normal_0914_EDD,1,4,1113
normal_0914_EDD,2,4,1114
normal_0916_EDD,1,1,1115
normal_0917_EDD,1,2,1116
normal_0924_EDD,1,1,1117
normal_0924_EDD,2,2,1118
normal_0925_EDD,1,4,1119
normal_0925_EDD,2,4,1120
normal_0926_EDD,1,4,1121
normal_0930_EDD,1,2,1122
normal_0930_EDD,2,4,1123
normal_0931_EDD,1,4,1124
normal_0931_EDD,2,4,1125
normal_0931_EDD,3,4,1126
normal_0931_EDD,4,4,1127
normal_0931_EDD,5,4,1128
normal_0931_EDD,6,4,1129
normal_0931_EDD,7,1,1130
normal_0931_EDD,8,1,1131
normal_0931_EDD,9,4,1132
normal_0931_EDD,10,4,1133
normal_0931_EDD,11,4,1134
normal_0931_EDD,12,4,1135
normal_0931_EDD,13,4,1136
normal_0931_EDD,14,4,1137
normal_0931_EDD,15,4,1138
normal_0932_EDD,1,4,1139
normal_0933_EDD,1,4,1140
normal_0934_EDD,1,1,1141
normal_0934_EDD,2,4,1142
normal_0936_EDD,1,1,1143
normal_0941_EDD,1,4,1144
normal_0941_EDD,2,4,1145
normal_0941_EDD,3,4,1146
normal_0941_EDD,4,3,1147
normal_0941_EDD,5,4,1148
normal_0943_EDD,1,4,1149
normal_0948_EDD,1,4,1150
normal_0948_EDD,2,4,1151
normal_0949_EDD,1,4,1152
normal_0949_EDD,2,4,1153
normal_0951_EDD,1,4,1154
normal_0951_EDD,2,4,1155
normal_0952_EDD,1,1,1156
normal_0952_EDD,2,4,1157
normal_0953_EDD,1,4,1158
normal_0953_EDD,2,4,1159
normal_0953_EDD,3,4,1160
normal_0954_EDD,1,4,1161
normal_0955_EDD,1,1,1162
normal_0955_EDD,2,4,1163
normal_0955_EDD,3,4,1164
normal_0956_EDD,1,4,1165
normal_0956_EDD,2,4,1166
normal_0956_EDD,3,4,1167
normal_0958_EDD,1,4,1168
normal_0958_EDD,2,4,1169
normal_0958_EDD,3,4,1170
normal_0959_EDD,1,4,1171
normal_0962_EDD,1,4,1172
normal_0966_EDD,1,1,1173
normal_0966_EDD,2,4,1174
normal_0966_EDD,3,4,1175
normal_0966_EDD,4,4,1176
normal_0966_EDD,5,4,1177
normal_0966_EDD,6,4,1178
normal_0967_EDD,1,4,1179
normal_0967_EDD,2,4,1180
normal_0967_EDD,3,4,1181
normal_0967_EDD,4,1,1182
normal_0967_EDD,5,4,1183
normal_0967_EDD,6,4,1184
normal_0968_EDD,1,4,1185
normal_0968_EDD,2,4,1186
normal_0968_EDD,3,4,1187
normal_0969_EDD,1,4,1188
normal_0969_EDD,2,4,1189
normal_0972_EDD,1,4,1190
normal_0973_EDD,1,4,1191
normal_0973_EDD,2,4,1192
normal_0973_EDD,3,4,1193
normal_0973_EDD,4,4,1194
normal_0973_EDD,5,4,1195
normal_0973_EDD,6,3,1196
normal_0975_EDD,1,4,1197
normal_0975_EDD,2,4,1198
normal_0976_EDD,1,4,1199
normal_0977_EDD,1,4,1200
normal_0977_EDD,2,4,1201
normal_0981_EDD,1,4,1202
normal_0981_EDD,2,1,1203
normal_0981_EDD,3,3,1204
normal_0982_EDD,1,2,1205
normal_0984_EDD,1,4,1206
normal_0984_EDD,2,4,1207
normal_0984_EDD,3,4,1208
normal_0984_EDD,4,4,1209
normal_0984_EDD,5,4,1210
normal_0984_EDD,6,4,1211
normal_0986_EDD,1,4,1212
normal_0986_EDD,2,4,1213
normal_0987_EDD,1,4,1214
normal_0987_EDD,2,4,1215
normal_0989_EDD,1,4,1216
normal_0989_EDD,2,4,1217
normal_0992_EDD,1,4,1218
normal_0992_EDD,2,4,1219
normal_0992_EDD,3,1,1220
normal_0992_EDD,4,4,1221
normal_0992_EDD,5,4,1222
normal_0992_EDD,6,4,1223
normal_0994_EDD,1,4,1224
normal_0996_EDD,1,4,1225
normal_0998_EDD,1,4,1226
normal_1002_EDD,1,4,1227
normal_1002_EDD,2,4,1228
normal_1003_EDD,1,4,1229
normal_1003_EDD,2,4,1230
normal_1006_EDD,1,4,1231
normal_1006_EDD,2,4,1232
normal_1009_EDD,1,4,1233
normal_1011_EDD,1,4,1234
normal_1015_EDD,1,4,1235
normal_1016_EDD,1,4,1236
normal_1016_EDD,2,1,1237
normal_1016_EDD,3,4,1238
normal_1016_EDD,4,1,1239
normal_1017_EDD,1,4,1240
normal_1017_EDD,2,4,1241
normal_1017_EDD,3,4,1242
normal_1018_EDD,1,4,1243
normal_1020_EDD,1,4,1244
normal_1021_EDD,1,4,1245
normal_1024_EDD,1,1,1246
normal_1025_IFD,1,4,1247
normal_1027_IFD,1,4,1248
normal_1028_IFD,1,4,1249
normal_1029_IFD,1,4,1250
normal_1029_IFD,2,4,1251
normal_1037_IFD,1,4,1252
normal_1039_IFD,1,4,1253
normal_1043_IFD,1,4,1254
normal_1043_IFD,2,4,1255
normal_1043_IFD,3,4,1256
normal_1043_IFD,4,4,1257
normal_1046_IFD,1,4,1258
normal_1047_IFD,1,4,1259
normal_1048_IFD,1,4,1260
normal_1048_IFD,2,4,1261
normal_1048_IFD,3,4,1262
normal_1048_IFD,4,4,1263
normal_1049_IFD,1,4,1264
normal_1052_IFD,1,4,1265
normal_1053_IFD,1,4,1266
normal_1056_IFD,1,4,1267
normal_1057_IFD,1,4,1268
normal_1058_IFD,1,4,1269
normal_1059_IFD,1,4,1270
normal_1060_IFD,1,4,1271
normal_1061_IFD,1,4,1272
normal_1062_IFD,1,4,1273
normal_1063_PPE,1,4,1274
normal_1066_PPE,1,4,1275
normal_1066_PPE,2,4,1276
normal_1066_PPE,3,4,1277
normal_1136_PPE,1,4,1278
normal_1180_PPE,1,4,1279
normal_1201_PPE,1,4,1280
normal_1201_PPE,2,4,1281
normal_1201_PPE,3,4,1282
normal_1349_PPE,1,3,1283
normal_1349_PPE,2,3,1284
normal_1426_PPE,1,4,1285
normal_1458_PPE,1,3,1286
normal_1464_PPE,1,2,1287
normal_1472_PPE,1,4,1288
normal_1490_PPE,1,3,1289
normal_1495_PPE,1,4,1290
normal_1515_PPE,1,4,1291
normal_1519_PPE,1,4,1292
normal_1550_PPE,1,4,1293
normal_1569_PPE,1,4,1294
normal_1584_PPE,1,4,1295
normal_1585_PPE,1,3,1296
normal_1591_PPE,1,4,1297
normal_1592_PPE,1,4,1298
normal_1595_PPE,1,3,1299
normal_1595_PPE,2,3,1300
normal_1597_PPE,1,4,1301
normal_1603_PPE,1,3,1302
normal_1605_PPE,1,4,1303
normal_1605_PPE,2,4,1304
normal_1605_PPE,3,4,1305
normal_1605_PPE,4,4,1306
normal_1605_PPE,5,4,1307
normal_1605_PPE,6,4,1308
normal_1605_PPE,7,4,1309
normal_1605_PPE,8,4,1310
normal_1605_PPE,9,4,1311
normal_1605_PPE,10,4,1312
normal_1625_PPE,1,4,1313
normal_1626_PPE,1,3,1314
normal_1626_PPE,2,3,1315
normal_1627_PPE,1,3,1316
normal_1629_PPE,1,4,1317
normal_1630_PPE,1,3,1318
normal_1640_PPE,1,4,1319
normal_1640_PPE,2,4,1320
normal_1665_PPE,1,3,1321
normal_1667_PPE,1,4,1322
normal_1680_PPE,1,3,1323
normal_1684_PPE,1,4,1324
normal_1684_PPE,2,4,1325
normal_1684_PPE,3,4,1326
normal_1691_PPE,1,4,1327
normal_1691_PPE,2,4,1328
normal_1691_PPE,3,4,1329
normal_1691_PPE,4,4,1330
normal_1691_PPE,5,4,1331
normal_1691_PPE,6,4,1332
normal_1691_PPE,7,4,1333
normal_1693_PPE,1,4,1334
normal_1750_PPE,1,3,1335
normal_1750_PPE,2,3,1336
normal_1778_PPE,1,3,1337
normal_1778_PPE,2,1,1338
normal_1788_PPE,1,4,1339
normal_1788_PPE,2,2,1340
normal_1788_PPE,3,1,1341
normal_1795_PPE,1,3,1342
normal_1820_PPE,1,3,1343
normal_1820_PPE,2,1,1344
normal_1827_PPE,1,4,1345
normal_1842_RFM,1,4,1346
normal_1843_RFM,1,4,1347
normal_1845_RFM,1,4,1348
normal_1846_RFM,1,4,1349
normal_1847_RFM,1,4,1350
normal_1849_RFM,1,4,1351
normal_1850_RFM,1,4,1352
normal_1851_RFM,1,4,1353
normal_1853_RFM,1,1,1354
normal_1858_RFM,1,4,1355
normal_1862_RFM,1,4,1356
normal_1864_RFM,1,4,1357
normal_1864_RFM,2,4,1358
normal_1864_RFM,3,4,1359
normal_1864_RFM,4,4,1360
normal_1865_RFM,1,4,1361
normal_1865_RFM,2,4,1362
normal_1866_RFM,1,4,1363
normal_1866_RFM,2,4,1364
normal_1866_RFM,3,4,1365
normal_1869_RFM,1,4,1366
normal_1873_RFM,1,4,1367
normal_1883_RFM,1,4,1368
normal_1883_RFM,2,4,1369
normal_1883_RFM,3,4,1370
normal_1887_RFM,1,4,1371
normal_1889_RFM,1,4,1372
normal_1889_RFM,2,4,1373
normal_1889_RFM,3,4,1374
normal_1890_RFM,1,4,1375
normal_1891_RFM,1,4,1376
normal_1892_RFM,1,4,1377
normal_1892_RFM,2,4,1378
normal_1893_RFM,1,4,1379
normal_1893_RFM,2,4,1380
normal_1893_RFM,3,4,1381
normal_1895_RFM,1,4,1382
normal_1897_RFM,1,4,1383
normal_1900_RFM,1,4,1384
normal_1902_RFM,1,4,1385
normal_1903_RFM,1,4,1386
normal_1904_RFM,1,4,1387
normal_1907_RFM,1,4,1388
normal_1907_RFM,2,4,1389
normal_1907_RFM,3,4,1390
normal_1907_RFM,4,4,1391
normal_1907_RFM,5,4,1392
normal_1911_RFM,1,4,1393
normal_1911_RFM,2,4,1394
normal_1912_RFM,1,4,1395
normal_1917_RFM,1,4,1396
normal_1918_RFM,1,4,1397
normal_1918_RFM,2,4,1398
normal_1922_RFM,1,4,1399
normal_1922_RFM,2,4,1400
normal_1923_RFM,1,4,1401
normal_1923_RFM,2,4,1402
normal_1924_RFM,1,4,1403
normal_1924_RFM,2,4,1404
normal_1925_RFM,1,4,1405
normal_1926_RFM,1,4,1406
normal_1928_RFM,1,4,1407
normal_1928_RFM,2,4,1408
normal_1929_RFM,1,4,1409
normal_1929_RFM,2,4,1410
normal_1929_RFM,3,4,1411
normal_1930_RFM,1,2,1412
normal_1931_RFM,1,4,1413
normal_1931_RFM,2,4,1414
normal_1931_RFM,3,4,1415
normal_1932_RFM,1,4,1416
normal_1933_RFM,1,4,1417
normal_1936_RFM,1,4,1418
normal_1936_RFM,2,4,1419
normal_1936_RFM,3,4,1420
normal_1936_RFM,4,4,1421
normal_1936_RFM,5,4,1422
normal_1936_RFM,6,4,1423
normal_1936_RFM,7,4,1424
normal_1936_RFM,8,4,1425
normal_1936_RFM,9,4,1426
normal_1936_RFM,10,4,1427
normal_1936_RFM,11,4,1428
normal_1936_RFM,12,4,1429
normal_1936_RFM,13,4,1430
normal_1936_RFM,14,4,1431
normal_1937_RFM,1,4,1432
normal_1937_RFM,2,4,1433
normal_1937_RFM,3,3,1434
normal_1938_RFM,1,4,1435
normal_1939_RFM,1,4,1436
normal_1939_RFM,2,4,1437
normal_1942_RFM,1,4,1438
normal_1944_RFM,1,4,1439
normal_1945_RFM,1,4,1440
normal_1945_RFM,2,4,1441
normal_1946_RFM,1,4,1442
normal_1948_RFM,1,4,1443
normal_1949_RFM,1,4,1444
normal_1951_RFM,1,4,1445
normal_1951_RFM,2,4,1446
normal_1952_RFM,1,4,1447
normal_1953_RFM,1,4,1448
normal_1954_RFM,1,4,1449
normal_1955_RFM,1,4,1450
normal_1955_RFM,2,4,1451
normal_1955_RFM,3,4,1452
normal_1955_RFM,4,4,1453
normal_1955_RFM,5,4,1454
normal_1955_RFM,6,4,1455
normal_1955_RFM,7,4,1456
normal_1955_RFM,8,4,1457
normal_1955_RFM,9,4,1458
normal_1955_RFM,10,4,1459
normal_1955_RFM,11,4,1460
normal_1955_RFM,12,4,1461
normal_1957_RFM,1,4,1462
normal_1958_RFM,1,4,1463
normal_1958_RFM,2,4,1464
normal_1959_RFM,1,4,1465
normal_1961_RFM,1,4,1466
normal_1963_RFM,1,4,1467
normal_1964_RFM,1,4,1468
normal_1966_RFM,1,4,1469
normal_1966_RFM,2,4,1470
normal_1966_RFM,3,4,1471
normal_1967_RFM,1,4,1472
normal_1968_RFM,1,4,1473
normal_1969_RFM,1,4,1474
normal_1969_RFM,2,4,1475
normal_1970_RFM,1,4,1476
normal_1971_RFM,1,4,1477
normal_1972_RFM,1,4,1478
normal_1976_RFM,1,4,1479
normal_1976_RFM,2,4,1480
normal_1978_RFM,1,4,1481
normal_1979_RFM,1,4,1482
normal_1980_RFM,1,4,1483
normal_1980_RFM,2,4,1484
normal_1980_RFM,3,4,1485
normal_1982_RFM,1,4,1486
normal_1983_RFM,1,4,1487
normal_1983_RFM,2,4,1488
normal_1986_RFM,1,4,1489
normal_1986_RFM,2,4,1490
normal_1989_RFM,1,4,1491
normal_1993_RFM,1,4,1492
normal_1993_RFM,2,4,1493
normal_1996_RFM,1,4,1494
normal_2002_RFM,1,4,1495
normal_2003_RFM,1,4,1496
normal_2005_RFM,1,4,1497
normal_2007_RFM,1,4,1498
normal_2007_RFM,2,4,1499
normal_2010_RFM,1,4,1500
normal_2012_RFM,1,4,1501
normal_2014_RFM,1,4,1502
normal_2016_RFM,1,4,1503
normal_2017_RFM,1,4,1504
normal_2017_RFM,2,4,1505
normal_2017_RFM,3,4,1506
normal_2023_RFM,1,4,1507
normal_2024_RFM,1,4,1508
normal_2024_RFM,2,4,1509
normal_2024_RFM,3,4,1510
normal_2026_RFM,1,4,1511
normal_2026_RFM,2,4,1512
normal_2027_RFM,1,4,1513
normal_2029_RFM,1,4,1514
normal_2030_RFM,1,4,1515
normal_2031_RFM,1,4,1516
normal_2032_RFM,1,4,1517
normal_2033_RFM,1,4,1518
normal_2033_RFM,2,4,1519
normal_2037_RFM,1,4,1520
normal_2037_RFM,2,4,1521
normal_2038_RFM,1,4,1522
normal_2039_RFM,1,4,1523
normal_2039_RFM,2,4,1524
normal_2040_RFM,1,4,1525
normal_2042_RFM,1,4,1526
normal_2044_RFM,1,4,1527
normal_2048_RFM,1,4,1528
normal_2049_RFM,1,4,1529
normal_2051_RFM,1,4,1530
normal_2051_RFM,2,4,1531
normal_2056_RFM,1,4,1532
normal_2058_RFM,1,3,1533
normal_2059_RFM,1,4,1534
normal_2060_RFM,1,4,1535
normal_2061_RFM,1,4,1536
normal_2062_RFM,1,4,1537
normal_2063_RFM,1,4,1538
normal_2063_RFM,2,4,1539
normal_2065_RFM,1,4,1540
normal_2066_RFM,1,4,1541
normal_2066_RFM,2,4,1542
normal_2067_RFM,1,4,1543
normal_2067_RFM,2,4,1544
normal_2068_RFM,1,4,1545
normal_2068_RFM,2,4,1546
normal_2072_RFM,1,4,1547
normal_2078_RFM,1,4,1548
normal_2081_RFM,1,4,1549
normal_2084_RFM,1,4,1550
normal_2085_RFM,1,4,1551
normal_2085_RFM,2,4,1552
normal_2086_RFM,1,4,1553
normal_2086_RFM,2,4,1554
normal_2090_RFM,1,4,1555
normal_2091_RFM,1,4,1556
normal_2092_RFM,1,4,1557
normal_2093_RFM,1,4,1558
normal_2093_RFM,2,4,1559
normal_2093_RFM,3,4,1560
normal_2094_RFM,1,4,1561
normal_2094_RFM,2,1,1562
normal_2095_RFM,1,4,1563
normal_2096_RFM,1,4,1564
normal_2096_RFM,2,4,1565
normal_2096_RFM,3,4,1566
normal_2096_RFM,4,4,1567
normal_2097_RFM,1,4,1568
normal_2100_RFM,1,4,1569
normal_2101_RFM,1,4,1570
normal_2101_RFM,2,4,1571
normal_2102_RFM,1,4,1572
normal_2104_RFM,1,4,1573
normal_2106_RFM,1,4,1574
normal_2106_RFM,2,4,1575
normal_2107_RFM,1,4,1576
normal_2108_RFM,1,4,1577
normal_2109_RFM,1,4,1578
normal_2111_RFM,1,4,1579
normal_2114_RFM,1,4,1580
normal_2115_RFM,1,4,1581
normal_2115_RFM,2,4,1582
normal_2115_RFM,3,4,1583
normal_2116_RFM,1,4,1584
normal_2123_RFM,1,4,1585
normal_2125_RFM,1,4,1586
normal_2127_RFM,1,4,1587
normal_2128_RFM,1,4,1588
normal_2131_RFM,1,4,1589
normal_2137_RFM,1,4,1590
normal_2138_RFM,1,4,1591
normal_2138_RFM,2,4,1592
normal_2138_RFM,3,4,1593
normal_2138_RFM,4,4,1594
normal_2139_RFM,1,4,1595
normal_2139_RFM,2,4,1596
normal_2139_RFM,3,4,1597
normal_2140_RFM,1,4,1598
normal_2140_RFM,2,4,1599
normal_2142_RFM,1,4,1600
normal_2147_RFM,1,4,1601
normal_2148_RFM,1,4,1602
normal_2148_RFM,2,4,1603
normal_2149_RFM,1,4,1604
normal_2151_RFM,1,4,1605
normal_2152_RFM,1,4,1606
normal_2156_RFM,1,4,1607
normal_2156_RFM,2,4,1608
normal_2159_RFM,1,4,1609
normal_2160_RFM,1,4,1610
normal_2162_RFM,1,4,1611
normal_2163_RFM,1,4,1612
normal_2164_RFM,1,4,1613
normal_2164_RFM,2,4,1614
normal_2164_RFM,3,4,1615
normal_2164_RFM,4,4,1616
normal_2164_RFM,5,4,1617
normal_2166_RFM,1,4,1618
normal_2171_RFM,1,4,1619
normal_2171_RFM,2,4,1620
normal_2173_RFM,1,4,1621
normal_2174_RFM,1,4,1622
normal_2180_RFM,1,4,1623
normal_2181_RFM,1,4,1624
normal_2182_RFM,1,4,1625
normal_2183_RFM,1,4,1626
normal_2185_RFM,1,4,1627
normal_2185_RFM,2,4,1628
normal_2185_RFM,3,4,1629
normal_2186_RFM,1,4,1630
normal_2186_RFM,2,4,1631
normal_2189_RFM,1,4,1632
normal_2189_RFM,2,4,1633
normal_2189_RFM,3,4,1634
normal_2192_RFM,1,4,1635
normal_2193_RFM,1,4,1636
normal_2193_RFM,2,4,1637
normal_2195_RFM,1,4,1638
normal_2197_RFM,1,4,1639
normal_2197_RFM,2,4,1640
normal_2200_RFM,1,4,1641
normal_2200_RFM,2,4,1642
normal_2207_RFM,1,4,1643
normal_2207_RFM,2,4,1644
normal_2208_RFM,1,4,1645
normal_2208_RFM,2,4,1646
normal_2209_RFM,1,4,1647
normal_2210_RFM,1,4,1648
normal_2211_RFM,1,4,1649
normal_2211_RFM,2,4,1650
normal_2211_RFM,3,4,1651
normal_2212_RFM,1,4,1652
normal_2215_RFM,1,4,1653
normal_2217_RFM,1,4,1654
normal_2218_RFM,1,4,1655
normal_2218_RFM,2,4,1656
normal_2220_RFM,1,4,1657
normal_2223_RFM,1,4,1658
normal_2223_RFM,2,4,1659
normal_2227_RFM,1,4,1660
normal_2229_RFM,1,4,1661
normal_2229_RFM,2,4,1662
normal_2229_RFM,3,4,1663
normal_2229_RFM,4,4,1664
normal_2232_RFM,1,4,1665
normal_2234_RFM,1,1,1666
normal_2236_RFM,1,4,1667
normal_2237_RFM,1,4,1668
normal_2237_RFM,2,4,1669
normal_2239_RFM,1,4,1670
normal_2240_RFM,1,4,1671
normal_2243_RFM,1,4,1672
normal_2243_RFM,2,4,1673
normal_2243_RFM,3,4,1674
normal_2244_RFM,1,4,1675
normal_2248_RFM,1,4,1676
normal_2248_RFM,2,4,1677
normal_2250_RFM,1,4,1678
normal_2251_RFM,1,4,1679
normal_2251_RFM,2,4,1680
normal_2253_RFM,1,4,1681
normal_2258_RFM,1,4,1682
normal_2261_RFM,1,4,1683
normal_2261_RFM,2,4,1684
normal_2263_RFM,1,4,1685
normal_2265_RFM,1,4,1686
normal_2266_RFM,1,4,1687
normal_2268_RFM,1,4,1688
normal_2268_RFM,2,4,1689
normal_2268_RFM,3,4,1690
normal_2270_RFM,1,4,1691
normal_2270_RFM,2,4,1692
normal_2270_RFM,3,1,1693
normal_2272_RFM,1,4,1694
normal_2272_RFM,2,4,1695
normal_2272_RFM,3,4,1696
normal_2272_RFM,4,4,1697
normal_2273_RFM,1,4,1698
normal_2275_RFM,1,4,1699
normal_2276_RFM,1,4,1700
normal_2276_RFM,2,4,1701
normal_2276_RFM,3,4,1702
normal_2277_RFM,1,4,1703
normal_2279_RFM,1,4,1704
