filename,class,num_candidates,candidates
normal/normal_0220_EDD.jpg,normal,0,[]
normal/normal_0221_EDD.jpg,normal,2,"[{'vessel_blob_score': -3.430940830537886, 'centre': [340.0, 291.0], 'radius': 35.918785545899944, 'blob_score': 0.7452990770339964, 'blob_contrast': 0.050764262676239014, 'blob_brightness': 0.9714401960372925, 'blob_response': -0.07263338565826416, 'vessel_centre': [487.0, 230.0]}, {'vessel_blob_score': 0.3260388491815719, 'centre': [426.0, 230.0], 'radius': 90.50966799187809, 'blob_score': 0.8660752475261688, 'blob_contrast': 0.15787559747695923, 'blob_brightness': 0.9756353497505188, 'blob_response': -0.12627452611923218, 'vessel_centre': [487.0, 230.0]}]"
normal/normal_0222_EDD.jpg,normal,0,[]
normal/normal_0223_EDD.jpg,normal,1,"[{'vessel_blob_score': -2.1538603035657986, 'centre': [363.0, 197.0], 'radius': 35.918785545899944, 'blob_score': 0.6894657969474791, 'blob_contrast': 0.05470699071884155, 'blob_brightness': 0.8927930593490601, 'blob_response': -0.04901832342147827, 'vessel_centre': [475.0, 214.0]}]"
normal/normal_0224_EDD.jpg,normal,3,"[{'vessel_blob_score': -2.048258004309558, 'centre': [211.0, 202.0], 'radius': 35.918785545899944, 'blob_score': 0.7366340994834899, 'blob_contrast': 0.054667770862579346, 'blob_brightness': 0.954221248626709, 'blob_response': -0.07005727291107178, 'vessel_centre': [103.0, 220.0]}, {'vessel_blob_score': -1.923393990105915, 'centre': [202.0, 255.0], 'radius': 35.918785545899944, 'blob_score': 0.7312113940715789, 'blob_contrast': 0.04782205820083618, 'blob_brightness': 0.9572584629058838, 'blob_response': -0.06654205918312073, 'vessel_centre': [103.0, 220.0]}, {'vessel_blob_score': 0.4950199184002403, 'centre': [148.0, 228.0], 'radius': 90.50966799187809, 'blob_score': 0.7472456455230713, 'blob_contrast': 0.08792072534561157, 'blob_brightness': 0.9207271337509155, 'blob_response': -0.07407963275909424, 'vessel_centre': [103.0, 220.0]}]"
normal/normal_0225_EDD.jpg,normal,0,[]
normal/normal_0226_EDD.jpg,normal,4,"[{'vessel_blob_score': -1.7178457570670722, 'centre': [379.0, 192.0], 'radius': 35.918785545899944, 'blob_score': 0.7416428685188292, 'blob_contrast': 0.042217373847961426, 'blob_brightness': 0.9757245779037476, 'blob_response': -0.08209145069122314, 'vessel_centre': [476.0, 203.0]}, {'vessel_blob_score': -1.1668669779199643, 'centre': [380.0, 183.0], 'radius': 45.254833995939045, 'blob_score': 0.7392977774143219, 'blob_contrast': 0.04434400796890259, 'blob_brightness': 0.9698099493980408, 'blob_response': -0.08043402433395386, 'vessel_centre': [476.0, 203.0]}, {'vessel_blob_score': 0.7790291308792039, 'centre': [466.0, 203.0], 'radius': 45.254833995939045, 'blob_score': 0.7540005803108214, 'blob_contrast': 0.054084718227386475, 'blob_brightness': 0.9671003818511963, 'blob_response': -0.11472797393798828, 'vessel_centre': [476.0, 203.0]}, {'vessel_blob_score': 0.5372680371568996, 'centre': [444.0, 194.0], 'radius': 71.83757109179989, 'blob_score': 0.7687808632850647, 'blob_contrast': 0.07870715856552124, 'blob_brightness': 0.9562011361122131, 'blob_response': -0.10366454720497131, 'vessel_centre': [476.0, 203.0]}]"
normal/normal_0227_EDD.jpg,normal,1,"[{'vessel_blob_score': -2.9076123076829203, 'centre': [347.0, 174.0], 'radius': 35.918785545899944, 'blob_score': 0.6792413651943207, 'blob_contrast': 0.02962350845336914, 'blob_brightness': 0.9160408973693848, 'blob_response': -0.04194614291191101, 'vessel_centre': [487.0, 184.0]}]"
normal/normal_0228_EDD.jpg,normal,0,[]
normal/normal_0229_EDD.jpg,normal,0,[]
normal/normal_0230_EDD.jpg,normal,1,"[{'vessel_blob_score': -2.8819400586973516, 'centre': [349.0, 175.0], 'radius': 35.918785545899944, 'blob_score': 0.6897572338581085, 'blob_contrast': 0.03271359205245972, 'blob_brightness': 0.9252724647521973, 'blob_response': -0.04676458239555359, 'vessel_centre': [488.0, 186.0]}]"
normal/normal_0231_EDD.jpg,normal,0,[]
normal/normal_0232_EDD.jpg,normal,0,[]
normal/normal_0233_EDD.jpg,normal,1,"[{'vessel_blob_score': -0.8589123028894452, 'centre': [246.0, 298.0], 'radius': 57.01751796098172, 'blob_score': 0.7762890934944152, 'blob_contrast': 0.06292635202407837, 'blob_brightness': 0.9900000095367432, 'blob_response': -0.1018136739730835, 'vessel_centre': [293.0, 203.0]}]"
normal/normal_0234_EDD.jpg,normal,3,"[{'vessel_blob_score': -2.1743150771123068, 'centre': [366.0, 169.0], 'radius': 35.918785545899944, 'blob_score': 0.7070878624916076, 'blob_contrast': 0.022835910320281982, 'blob_brightness': 0.9633280634880066, 'blob_response': -0.04961153864860535, 'vessel_centre': [476.0, 199.0]}, {'vessel_blob_score': 0.7093357598193548, 'centre': [466.0, 202.0], 'radius': 35.918785545899944, 'blob_score': 0.7803753614425659, 'blob_contrast': 0.06644010543823242, 'blob_brightness': 0.9860882759094238, 'blob_response': -0.11836731433868408, 'vessel_centre': [476.0, 199.0]}, {'vessel_blob_score': -1.809003269782115, 'centre': [378.0, 223.0], 'radius': 35.918785545899944, 'blob_score': 0.7195392072200775, 'blob_contrast': 0.019250571727752686, 'blob_brightness': 0.9830607771873474, 'blob_response': -0.0607304573059082, 'vessel_centre': [476.0, 199.0]}]"
normal/normal_0235_EDD.jpg,normal,3,"[{'vessel_blob_score': 0.47470489390566417, 'centre': [116.0, 174.0], 'radius': 35.918785545899944, 'blob_score': 0.7841044843196869, 'blob_contrast': 0.06811165809631348, 'blob_brightness': 0.9882286190986633, 'blob_response': -0.12116396427154541, 'vessel_centre': [100.0, 164.0]}, {'vessel_blob_score': -2.3017806952813764, 'centre': [139.0, 276.0], 'radius': 35.918785545899944, 'blob_score': 0.7400328278541565, 'blob_contrast': 0.040523409843444824, 'blob_brightness': 0.9752476215362549, 'blob_response': -0.08418041467666626, 'vessel_centre': [100.0, 164.0]}, {'vessel_blob_score': -1.6923103751703663, 'centre': [214.0, 207.0], 'radius': 45.254833995939045, 'blob_score': 0.7308442890644073, 'blob_contrast': 0.03564298152923584, 'blob_brightness': 0.9709227681159973, 'blob_response': -0.07777684926986694, 'vessel_centre': [100.0, 164.0]}]"
normal/normal_0236_EDD.jpg,normal,1,"[{'vessel_blob_score': -2.677698066027954, 'centre': [322.0, 151.0], 'radius': 35.918785545899944, 'blob_score': 0.6878517150878906, 'blob_contrast': 0.03850358724594116, 'blob_brightness': 0.9113665223121643, 'blob_response': -0.05695781111717224, 'vessel_centre': [437.0, 216.0]}]"
normal/normal_0237_EDD.jpg,normal,0,[]
normal/normal_0238_EDD.jpg,normal,0,[]
normal/normal_0239_EDD.jpg,normal,0,[]
normal/normal_0240_EDD.jpg,normal,0,[]
normal/normal_0241_EDD.jpg,normal,1,"[{'vessel_blob_score': -1.544483250726504, 'centre': [173.0, 278.0], 'radius': 35.918785545899944, 'blob_score': 0.734618079662323, 'blob_contrast': 0.052414119243621826, 'blob_brightness': 0.9513320922851562, 'blob_response': -0.08135747909545898, 'vessel_centre': [145.0, 191.0]}]"
normal/normal_0242_EDD.jpg,normal,3,"[{'vessel_blob_score': -1.0062613978052957, 'centre': [197.0, 225.0], 'radius': 35.918785545899944, 'blob_score': 0.6620579242706299, 'blob_contrast': 0.0312349796295166, 'blob_brightness': 0.8902251720428467, 'blob_response': -0.03832662105560303, 'vessel_centre': [269.0, 222.0]}, {'vessel_blob_score': -1.7876754207549048, 'centre': [284.0, 321.0], 'radius': 35.918785545899944, 'blob_score': 0.7114503622055053, 'blob_contrast': 0.06857144832611084, 'blob_brightness': 0.8992090225219727, 'blob_response': -0.06716299057006836, 'vessel_centre': [269.0, 222.0]}, {'vessel_blob_score': -0.7237144213152014, 'centre': [191.0, 221.0], 'radius': 45.254833995939045, 'blob_score': 0.6639966487884521, 'blob_contrast': 0.03854089975357056, 'blob_brightness': 0.8823468685150146, 'blob_response': -0.03906470537185669, 'vessel_centre': [269.0, 222.0]}]"
normal/normal_0243_EDD.jpg,normal,0,[]
normal/normal_0244_EDD.jpg,normal,0,[]
normal/normal_0245_EDD.jpg,normal,2,"[{'vessel_blob_score': -2.4085108872829255, 'centre': [303.0, 316.0], 'radius': 35.918785545899944, 'blob_score': 0.7373854994773864, 'blob_contrast': 0.042049527168273926, 'blob_brightness': 0.97212815284729, 'blob_response': -0.07423132658004761, 'vessel_centre': [261.0, 201.0]}, {'vessel_blob_score': -1.552667875233674, 'centre': [302.0, 309.0], 'radius': 45.254833995939045, 'blob_score': 0.739871460199356, 'blob_contrast': 0.04793161153793335, 'blob_brightness': 0.9673224091529846, 'blob_response': -0.07407081127166748, 'vessel_centre': [261.0, 201.0]}]"
normal/normal_0246_EDD.jpg,normal,3,"[{'vessel_blob_score': -1.5062712480737273, 'centre': [350.0, 210.0], 'radius': 35.918785545899944, 'blob_score': 0.7299270689487457, 'blob_contrast': 0.0351446270942688, 'blob_brightness': 0.9748848080635071, 'blob_response': -0.06181538105010986, 'vessel_centre': [440.0, 208.0]}, {'vessel_blob_score': -0.9898423696991678, 'centre': [350.0, 205.0], 'radius': 45.254833995939045, 'blob_score': 0.7265055358409881, 'blob_contrast': 0.03728264570236206, 'blob_brightness': 0.9668685793876648, 'blob_response': -0.06207442283630371, 'vessel_centre': [440.0, 208.0]}, {'vessel_blob_score': -0.6762251835330801, 'centre': [376.0, 310.0], 'radius': 71.83757109179989, 'blob_score': 0.7579576849937438, 'blob_contrast': 0.06521522998809814, 'blob_brightness': 0.9620398879051208, 'blob_response': -0.09657266736030579, 'vessel_centre': [440.0, 208.0]}]"
normal/normal_0247_EDD.jpg,normal,1,"[{'vessel_blob_score': -0.9865268844141022, 'centre': [240.0, 176.0], 'radius': 45.254833995939045, 'blob_score': 0.7335667490959167, 'blob_contrast': 0.040138304233551025, 'blob_brightness': 0.9687785506248474, 'blob_response': -0.07641729712486267, 'vessel_centre': [159.0, 215.0]}]"
normal/normal_0248_EDD.jpg,normal,4,"[{'vessel_blob_score': -1.6797918844907165, 'centre': [381.0, 248.0], 'radius': 35.918785545899944, 'blob_score': 0.7240613162517547, 'blob_contrast': 0.02105402946472168, 'blob_brightness': 0.9937166571617126, 'blob_response': -0.03702813386917114, 'vessel_centre': [297.0, 201.0]}, {'vessel_blob_score': -2.4671310210428357, 'centre': [322.0, 323.0], 'radius': 35.918785545899944, 'blob_score': 0.73021959066391, 'blob_contrast': 0.0308493971824646, 'blob_brightness': 0.9909358620643616, 'blob_response': -0.02857545018196106, 'vessel_centre': [297.0, 201.0]}, {'vessel_blob_score': -0.49355283199894706, 'centre': [381.0, 187.0], 'radius': 57.01751796098172, 'blob_score': 0.7391316771507264, 'blob_contrast': 0.037292659282684326, 'blob_brightness': 0.9910804033279419, 'blob_response': -0.04041367769241333, 'vessel_centre': [297.0, 201.0]}, {'vessel_blob_score': -0.055191224883180734, 'centre': [372.0, 190.0], 'radius': 71.83757109179989, 'blob_score': 0.7478994250297546, 'blob_contrast': 0.04771101474761963, 'blob_brightness': 0.9888737797737122, 'blob_response': -0.039883822202682495, 'vessel_centre': [297.0, 201.0]}]"
normal/normal_0249_EDD.jpg,normal,2,"[{'vessel_blob_score': -2.224944533446019, 'centre': [373.0, 254.0], 'radius': 35.918785545899944, 'blob_score': 0.6610980451107025, 'blob_contrast': 0.015891313552856445, 'blob_brightness': 0.9138029217720032, 'blob_response': -0.02772343158721924, 'vessel_centre': [476.0, 201.0]}, {'vessel_blob_score': -1.2766257546724797, 'centre': [373.0, 280.0], 'radius': 57.01751796098172, 'blob_score': 0.6799942135810851, 'blob_contrast': 0.04152923822402954, 'blob_brightness': 0.9035496711730957, 'blob_response': -0.02990102767944336, 'vessel_centre': [476.0, 201.0]}]"
normal/normal_0250_EDD.jpg,normal,1,"[{'vessel_blob_score': 0.6994471240363853, 'centre': [138.0, 199.0], 'radius': 45.254833995939045, 'blob_score': 0.7849232673645019, 'blob_contrast': 0.08494478464126587, 'blob_brightness': 0.9674795866012573, 'blob_response': -0.11371386051177979, 'vessel_centre': [125.0, 203.0]}]"
normal/normal_0251_EDD.jpg,normal,2,"[{'vessel_blob_score': -1.9317338907362451, 'centre': [261.0, 314.0], 'radius': 35.918785545899944, 'blob_score': 0.734134829044342, 'blob_contrast': 0.04923504590988159, 'blob_brightness': 0.9553446173667908, 'blob_response': -0.08079275488853455, 'vessel_centre': [294.0, 214.0]}, {'vessel_blob_score': 0.9164782451743432, 'centre': [294.0, 208.0], 'radius': 71.83757109179989, 'blob_score': 0.7806706964969635, 'blob_contrast': 0.08562648296356201, 'blob_brightness': 0.9608623385429382, 'blob_response': -0.11220288276672363, 'vessel_centre': [294.0, 214.0]}]"
normal/normal_0252_EDD.jpg,normal,2,"[{'vessel_blob_score': -1.4513947277588546, 'centre': [344.0, 212.0], 'radius': 35.918785545899944, 'blob_score': 0.697364354133606, 'blob_contrast': 0.03313887119293213, 'blob_brightness': 0.9354561567306519, 'blob_response': -0.047030866146087646, 'vessel_centre': [432.0, 209.0]}, {'vessel_blob_score': -0.9686259881577302, 'centre': [343.0, 205.0], 'radius': 45.254833995939045, 'blob_score': 0.6925651550292968, 'blob_contrast': 0.03392130136489868, 'blob_brightness': 0.9275850653648376, 'blob_response': -0.046671539545059204, 'vessel_centre': [432.0, 209.0]}]"
normal/normal_0253_EDD.jpg,normal,0,[]
normal/normal_0254_EDD.jpg,normal,0,[]
normal/normal_0255_EDD.jpg,normal,1,"[{'vessel_blob_score': -1.8508667815683704, 'centre': [225.0, 197.0], 'radius': 45.254833995939045, 'blob_score': 0.6872412323951721, 'blob_contrast': 0.04856663942337036, 'blob_brightness': 0.8998492956161499, 'blob_response': -0.04390043020248413, 'vessel_centre': [96.0, 195.0]}]"
normal/normal_0256_EDD.jpg,normal,0,[]
normal/normal_0257_EDD.jpg,normal,1,"[{'vessel_blob_score': -1.8429772301673464, 'centre': [370.0, 203.0], 'radius': 45.254833995939045, 'blob_score': 0.6884540319442749, 'blob_contrast': 0.04021662473678589, 'blob_brightness': 0.9108211398124695, 'blob_response': -0.05331304669380188, 'vessel_centre': [498.0, 190.0]}]"
normal/normal_0258_EDD.jpg,normal,0,[]
normal/normal_0259_EDD.jpg,normal,2,"[{'vessel_blob_score': -2.152878326321683, 'centre': [301.0, 323.0], 'radius': 57.01751796098172, 'blob_score': 0.6851551622152328, 'blob_contrast': 0.06716901063919067, 'blob_brightness': 0.8680387735366821, 'blob_response': -0.051795050501823425, 'vessel_centre': [415.0, 184.0]}, {'vessel_blob_score': 0.7440250762374996, 'centre': [448.0, 72.0], 'radius': 456.14014368785377, 'blob_score': 0.49779343977570534, 'blob_contrast': -0.025650620460510254, 'blob_brightness': 0.7471062541007996, 'blob_response': -0.0023484118282794952, 'vessel_centre': [415.0, 184.0]}]"
normal/normal_0260_EDD.jpg,normal,1,"[{'vessel_blob_score': 0.629585325277197, 'centre': [495.0, 239.0], 'radius': 45.254833995939045, 'blob_score': 0.7920288562774658, 'blob_contrast': 0.08335435390472412, 'blob_brightness': 0.9771283864974976, 'blob_response': -0.12342315912246704, 'vessel_centre': [511.0, 244.0]}]"
normal/normal_0261_EDD.jpg,normal,4,"[{'vessel_blob_score': -2.045332428968871, 'centre': [258.0, 191.0], 'radius': 35.918785545899944, 'blob_score': 0.6589542299509048, 'blob_contrast': 0.034870028495788574, 'blob_brightness': 0.8829131126403809, 'blob_response': -0.030225113034248352, 'vessel_centre': [152.0, 218.0]}, {'vessel_blob_score': -3.6875641882191896, 'centre': [282.0, 325.0], 'radius': 35.918785545899944, 'blob_score': 0.6453404307365417, 'blob_contrast': 0.031046032905578613, 'blob_brightness': 0.8697377443313599, 'blob_response': -0.027389883995056152, 'vessel_centre': [152.0, 218.0]}, {'vessel_blob_score': -1.8450374832768022, 'centre': [273.0, 174.0], 'radius': 45.254833995939045, 'blob_score': 0.6603228360414505, 'blob_contrast': 0.03998887538909912, 'blob_brightness': 0.8770442605018616, 'blob_response': -0.032014891505241394, 'vessel_centre': [152.0, 218.0]}, {'vessel_blob_score': -1.9851520585223126, 'centre': [237.0, 323.0], 'radius': 45.254833995939045, 'blob_score': 0.6545087426900864, 'blob_contrast': 0.039077043533325195, 'blob_brightness': 0.8710172772407532, 'blob_response': -0.02859802544116974, 'vessel_centre': [152.0, 218.0]}]"
normal/normal_0262_EDD.jpg,normal,0,[]
normal/normal_0263_EDD.jpg,normal,0,[]
normal/normal_0264_EDD.jpg,normal,1,"[{'vessel_blob_score': -2.041461537032813, 'centre': [366.0, 264.0], 'radius': 45.254833995939045, 'blob_score': 0.6518839657306671, 'blob_contrast': 0.03872722387313843, 'blob_brightness': 0.8658461570739746, 'blob_response': -0.0353221595287323, 'vessel_centre': [495.0, 216.0]}]"
normal/normal_0265_EDD.jpg,normal,0,[]
normal/normal_0266_EDD.jpg,normal,1,"[{'vessel_blob_score': -2.029558161885987, 'centre': [350.0, 186.0], 'radius': 45.254833995939045, 'blob_score': 0.699878829717636, 'blob_contrast': 0.03694814443588257, 'blob_brightness': 0.931800127029419, 'blob_response': -0.05335298180580139, 'vessel_centre': [484.0, 215.0]}]"
normal/normal_0267_EDD.jpg,normal,3,"[{'vessel_blob_score': -1.7486680012780735, 'centre': [223.0, 242.0], 'radius': 45.254833995939045, 'blob_score': 0.73099427819252, 'blob_contrast': 0.02906811237335205, 'blob_brightness': 0.9791714549064636, 'blob_response': -0.08253073692321777, 'vessel_centre': [110.0, 190.0]}, {'vessel_blob_score': 0.6649280105876104, 'centre': [129.0, 188.0], 'radius': 57.01751796098172, 'blob_score': 0.7783861279487609, 'blob_contrast': 0.07867741584777832, 'blob_brightness': 0.9663978815078735, 'blob_response': -0.11615097522735596, 'vessel_centre': [110.0, 190.0]}, {'vessel_blob_score': 0.4841383118994007, 'centre': [156.0, 198.0], 'radius': 90.50966799187809, 'blob_score': 0.7993079781532287, 'blob_contrast': 0.10825353860855103, 'blob_brightness': 0.9564799070358276, 'blob_response': -0.10759252309799194, 'vessel_centre': [110.0, 190.0]}]"
normal/normal_0268_EDD.jpg,normal,1,"[{'vessel_blob_score': -2.410329608622125, 'centre': [243.0, 296.0], 'radius': 35.918785545899944, 'blob_score': 0.6710831433534622, 'blob_contrast': 0.025951802730560303, 'blob_brightness': 0.915374219417572, 'blob_response': -0.021846935153007507, 'vessel_centre': [325.0, 205.0]}]"
normal/normal_0269_EDD.jpg,normal,1,"[{'vessel_blob_score': -1.714278560678662, 'centre': [214.0, 278.0], 'radius': 35.918785545899944, 'blob_score': 0.7085055708885193, 'blob_contrast': 0.03886526823043823, 'blob_brightness': 0.9379670023918152, 'blob_response': -0.06531700491905212, 'vessel_centre': [197.0, 374.0]}]"
normal/normal_0270_EDD.jpg,normal,2,"[{'vessel_blob_score': -2.4513343325619354, 'centre': [359.0, 178.0], 'radius': 35.918785545899944, 'blob_score': 0.6784489095211029, 'blob_contrast': 0.044485270977020264, 'blob_brightness': 0.892619788646698, 'blob_response': -0.045648932456970215, 'vessel_centre': [481.0, 200.0]}, {'vessel_blob_score': -1.9312599946524704, 'centre': [380.0, 286.0], 'radius': 45.254833995939045, 'blob_score': 0.6702011883258819, 'blob_contrast': 0.04367023706436157, 'blob_brightness': 0.8850778937339783, 'blob_response': -0.03488212823867798, 'vessel_centre': [481.0, 200.0]}]"
normal/normal_0271_EDD.jpg,normal,1,"[{'vessel_blob_score': -2.538493441659477, 'centre': [347.0, 181.0], 'radius': 35.918785545899944, 'blob_score': 0.7221536874771117, 'blob_contrast': 0.01845782995223999, 'blob_brightness': 0.9879151582717896, 'blob_response': -0.0607762336730957, 'vessel_centre': [472.0, 204.0]}]"
normal/normal_0272_EDD.jpg,normal,5,"[{'vessel_blob_score': -1.8023730403875762, 'centre': [209.0, 132.0], 'radius': 35.918785545899944, 'blob_score': 0.7263165056705474, 'blob_contrast': 0.02116227149963379, 'blob_brightness': 0.9946900010108948, 'blob_response': -0.04435616731643677, 'vessel_centre': [275.0, 208.0]}, {'vessel_blob_score': -1.6606336812411189, 'centre': [182.0, 230.0], 'radius': 35.918785545899944, 'blob_score': 0.7238370537757872, 'blob_contrast': 0.012534022331237793, 'blob_brightness': 0.9975908398628235, 'blob_response': -0.0649472177028656, 'vessel_centre': [275.0, 208.0]}, {'vessel_blob_score': -1.1930732574403438, 'centre': [374.0, 201.0], 'radius': 45.254833995939045, 'blob_score': 0.7346467733383178, 'blob_contrast': 0.025789260864257812, 'blob_brightness': 0.9953670501708984, 'blob_response': -0.06050288677215576, 'vessel_centre': [275.0, 208.0]}, {'vessel_blob_score': -0.6143968264409079, 'centre': [367.0, 205.0], 'radius': 57.01751796098172, 'blob_score': 0.7457895398139953, 'blob_contrast': 0.03811371326446533, 'blob_brightness': 0.9937941431999207, 'blob_response': -0.060099631547927856, 'vessel_centre': [275.0, 208.0]}, {'vessel_blob_score': -0.1361039685858616, 'centre': [194.0, 218.0], 'radius': 71.83757109179989, 'blob_score': 0.7437347829341888, 'blob_contrast': 0.037280499935150146, 'blob_brightness': 0.9925453662872314, 'blob_response': -0.05836263298988342, 'vessel_centre': [275.0, 208.0]}]"
normal/normal_0273_EDD.jpg,normal,0,[]
normal/normal_0274_EDD.jpg,normal,1,"[{'vessel_blob_score': -2.5767296926528087, 'centre': [241.0, 290.0], 'radius': 35.918785545899944, 'blob_score': 0.6539139807224273, 'blob_contrast': 0.03636980056762695, 'blob_brightness': 0.8742746710777283, 'blob_response': -0.027759552001953125, 'vessel_centre': [252.0, 418.0]}]"
normal/normal_0275_EDD.jpg,normal,0,[]
normal/normal_0276_EDD.jpg,normal,1,"[{'vessel_blob_score': -2.305417341728555, 'centre': [396.0, 277.0], 'radius': 35.918785545899944, 'blob_score': 0.5858502238988875, 'blob_contrast': 0.03261226415634155, 'blob_brightness': 0.7834718823432922, 'blob_response': -0.02403821051120758, 'vessel_centre': [496.0, 213.0]}]"
normal/normal_0277_EDD.jpg,normal,1,"[{'vessel_blob_score': -2.1417856410702454, 'centre': [404.0, 323.0], 'radius': 57.01751796098172, 'blob_score': 0.7552714347839354, 'blob_contrast': 0.047125399112701416, 'blob_brightness': 0.9831879734992981, 'blob_response': -0.09957227110862732, 'vessel_centre': [517.0, 184.0]}]"
normal/normal_0278_EDD.jpg,normal,0,[]
normal/normal_0279_EDD.jpg,normal,1,"[{'vessel_blob_score': -2.349327665824077, 'centre': [371.0, 227.0], 'radius': 35.918785545899944, 'blob_score': 0.6794402718544006, 'blob_contrast': 0.04246640205383301, 'blob_brightness': 0.8975070118904114, 'blob_response': -0.043594807386398315, 'vessel_centre': [488.0, 199.0]}]"
normal/normal_0280_EDD.jpg,normal,1,"[{'vessel_blob_score': -2.8056154961714266, 'centre': [373.0, 254.0], 'radius': 35.918785545899944, 'blob_score': 0.6720367968082427, 'blob_contrast': 0.026734471321105957, 'blob_brightness': 0.912733793258667, 'blob_response': -0.03194335103034973, 'vessel_centre': [491.0, 185.0]}]"
normal/normal_0281_EDD.jpg,normal,0,[]
normal/normal_0282_EDD.jpg,normal,0,[]
normal/normal_0283_EDD.jpg,normal,1,"[{'vessel_blob_score': -2.6224869932843724, 'centre': [273.0, 311.0], 'radius': 35.918785545899944, 'blob_score': 0.6219159245491028, 'blob_contrast': 0.039534926414489746, 'blob_brightness': 0.8226653933525085, 'blob_response': -0.03257611393928528, 'vessel_centre': [290.0, 182.0]}]"
normal/normal_0284_EDD.jpg,normal,1,"[{'vessel_blob_score': 0.8345424096062464, 'centre': [309.0, 217.0], 'radius': 57.01751796098172, 'blob_score': 0.7494887948036194, 'blob_contrast': 0.051390647888183594, 'blob_brightness': 0.964391827583313, 'blob_response': -0.1151193380355835, 'vessel_centre': [317.0, 212.0]}]"
normal/normal_0285_EDD.jpg,normal,0,[]
normal/normal_0286_EDD.jpg,normal,2,"[{'vessel_blob_score': -1.788526296496054, 'centre': [240.0, 191.0], 'radius': 45.254833995939045, 'blob_score': 0.7539860248565674, 'blob_contrast': 0.04396253824234009, 'blob_brightness': 0.984626293182373, 'blob_response': -0.10392540693283081, 'vessel_centre': [114.0, 184.0]}, {'vessel_blob_score': 0.5709521806954381, 'centre': [125.0, 200.0], 'radius': 45.254833995939045, 'blob_score': 0.7823433816432952, 'blob_contrast': 0.07285046577453613, 'blob_brightness': 0.978125274181366, 'blob_response': -0.12402611970901489, 'vessel_centre': [114.0, 184.0]}]"
normal/normal_0287_EDD.jpg,normal,0,[]
normal/normal_0288_EDD.jpg,normal,0,[]
normal/normal_0289_EDD.jpg,normal,0,[]
normal/normal_0290_EDD.jpg,normal,4,"[{'vessel_blob_score': -0.7956637733190486, 'centre': [361.0, 276.0], 'radius': 35.918785545899944, 'blob_score': 0.7372205793857574, 'blob_contrast': 0.0298537015914917, 'blob_brightness': 0.9916741251945496, 'blob_response': -0.06597495079040527, 'vessel_centre': [329.0, 220.0]}, {'vessel_blob_score': -0.7925899994839867, 'centre': [259.0, 179.0], 'radius': 45.254833995939045, 'blob_score': 0.7414003312587737, 'blob_contrast': 0.029820799827575684, 'blob_brightness': 0.9937893748283386, 'blob_response': -0.07963484525680542, 'vessel_centre': [329.0, 220.0]}, {'vessel_blob_score': -1.3473930020876348, 'centre': [271.0, 309.0], 'radius': 45.254833995939045, 'blob_score': 0.7532701671123504, 'blob_contrast': 0.04161536693572998, 'blob_brightness': 0.9914911389350891, 'blob_response': -0.08805501461029053, 'vessel_centre': [329.0, 220.0]}, {'vessel_blob_score': -0.6977021060243609, 'centre': [276.0, 301.0], 'radius': 57.01751796098172, 'blob_score': 0.7668733537197112, 'blob_contrast': 0.05684161186218262, 'blob_brightness': 0.9892194867134094, 'blob_response': -0.08789050579071045, 'vessel_centre': [329.0, 220.0]}]"
normal/normal_0291_EDD.jpg,normal,0,[]
normal/normal_0292_EDD.jpg,normal,2,"[{'vessel_blob_score': -1.9496570914597422, 'centre': [398.0, 171.0], 'radius': 35.918785545899944, 'blob_score': 0.5796802222728729, 'blob_contrast': 0.027092576026916504, 'blob_brightness': 0.7841424942016602, 'blob_response': -0.018439501523971558, 'vessel_centre': [498.0, 206.0]}, {'vessel_blob_score': -6.663446563761895, 'centre': [223.0, 194.0], 'radius': 35.918785545899944, 'blob_score': 0.5344673298299313, 'blob_contrast': 0.03088933229446411, 'blob_brightness': 0.7170975208282471, 'blob_response': -0.008048664778470993, 'vessel_centre': [498.0, 206.0]}]"
normal/normal_0293_EDD.jpg,normal,2,"[{'vessel_blob_score': -1.1175322696261838, 'centre': [417.0, 152.0], 'radius': 35.918785545899944, 'blob_score': 0.6496545791625976, 'blob_contrast': 0.03802257776260376, 'blob_brightness': 0.8650091886520386, 'blob_response': -0.030627846717834473, 'vessel_centre': [476.0, 200.0]}, {'vessel_blob_score': -2.7478432511302846, 'centre': [387.0, 301.0], 'radius': 35.918785545899944, 'blob_score': 0.6542952150106429, 'blob_contrast': 0.0551643967628479, 'blob_brightness': 0.846478283405304, 'blob_response': -0.03298009932041168, 'vessel_centre': [476.0, 200.0]}]"
normal/normal_0294_EDD.jpg,normal,0,[]
normal/normal_0295_EDD.jpg,normal,0,[]
normal/normal_0296_EDD.jpg,normal,1,"[{'vessel_blob_score': -1.8316190432771848, 'centre': [172.0, 275.0], 'radius': 45.254833995939045, 'blob_score': 0.73289954662323, 'blob_contrast': 0.042775869369506836, 'blob_brightness': 0.9626388549804688, 'blob_response': -0.0813823938369751, 'vessel_centre': [86.0, 180.0]}]"
normal/normal_0297_EDD.jpg,normal,1,"[{'vessel_blob_score': -2.750530840755797, 'centre': [339.0, 178.0], 'radius': 35.918785545899944, 'blob_score': 0.6484523087739944, 'blob_contrast': 0.05139458179473877, 'blob_brightness': 0.8423051834106445, 'blob_response': -0.03722049295902252, 'vessel_centre': [467.0, 220.0]}]"
